@RELATION adult
@ATTRIBUTE education=Bachelors NUMERIC
@ATTRIBUTE capital-loss=None NUMERIC
@ATTRIBUTE hours-per-week=Full-time NUMERIC
@ATTRIBUTE workclass=Private NUMERIC
@ATTRIBUTE sex=Male NUMERIC
@ATTRIBUTE income=small NUMERIC
@ATTRIBUTE race=White NUMERIC
@ATTRIBUTE age=Young NUMERIC
@ATTRIBUTE capital-gain=None NUMERIC
@ATTRIBUTE education=HS-grad NUMERIC
@ATTRIBUTE native-country=United-States NUMERIC
@ATTRIBUTE age=Middle-aged NUMERIC
@ATTRIBUTE hours-per-week=Over-time NUMERIC
@ATTRIBUTE education=Some-college NUMERIC
@ATTRIBUTE sex=Female NUMERIC
@ATTRIBUTE marital-status=Married-civ-spouse NUMERIC
@ATTRIBUTE marital-status=Never-married NUMERIC
@ATTRIBUTE age=Senior NUMERIC
@DATA
0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0
0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0
0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0,0
0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0
0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0
0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0
0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0
0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0
0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0
0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0
0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0
0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0
0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0
0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0
0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0
0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0
0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0
0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0
0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0
0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0
0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0
0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0
0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0
0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0
0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0
0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0
0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
0,1,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0
0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0
0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0
0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0
0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0
0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0
0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0
0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0
0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0
0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0
0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0
0,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0
0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0
0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0
0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0
0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0
0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0
0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,1,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0
0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0
0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0
0,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0
0,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0
0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0
0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0
0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0
0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0
0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0
0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0
0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0
0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0
0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0
0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0
0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0
0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
0,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0
0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0
0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0
0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0
0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0
0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0
0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0
0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0
0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0
0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0
0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0
0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0
0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0
0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0
0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0
0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0
0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0
0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0
0,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0
0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0
0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0
0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0
0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0
0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0
0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0
0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0
0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0
0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0
0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0
0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0
0,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0
0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0
0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0
0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0
0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0
0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0
0,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0
0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0
0,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0
0,1,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0
0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,0
0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0
0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0
0,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0
0,1,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0
0,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,1,0,0
0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,1,0,0
0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,1,0,0
0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,1,0,0
0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0
0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0
0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0
0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0
0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0
0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0
0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0
0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0
0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0
0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0
0,0,1,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0
0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0
0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0
0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0
0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0
0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0
0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0
0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0
0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,1,0,0
0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,1,0,0
0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,2,0,1,0,1,0,1,0,0,0,0,1,0,0
0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0
0,1,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0
0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0
0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0
0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0
0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0
0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0,0
0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0
0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0
0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0
0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0
0,2,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
0,1,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0
0,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0
0,1,0,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0
0,0,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0
0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,1,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0
0,1,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0
0,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0
0,1,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0
0,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0
0,1,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
0,2,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
0,1,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0
0,1,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0
0,1,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0
0,0,0,1,1,0,1,0,2,0,1,1,0,0,0,0,0,0
0,0,0,1,1,0,1,0,1,0,2,1,0,0,0,0,0,0
0,0,0,1,1,0,2,0,1,0,1,1,0,0,0,0,0,0
0,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0
0,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0
0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,1,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0
